키워드순번,키워드명,등록일시
15875,structural reinforcement,2021-10-19
15876,seismic reinforcement,2021-10-19
15877,hybrid material,2021-10-19
15878,steel frame,2021-10-19
15879,earthquake proof reinforcement frame,2021-10-19
15880,홈트레이닝,2021-10-19
15881,운동관리,2021-10-19
15882,센서,2021-10-19
15883,플랫폼,2021-10-19
15884,모니터링,2021-10-19
15885,home training,2021-10-19
15886,Exercise management,2021-10-19
15887,sensor,2021-10-19
15888,platform,2021-10-19
15889,monitoring,2021-10-19
15890,히트싱크,2021-10-19
15891,방열판,2021-10-19
15892,분말압출,2021-10-19
15893,융복합,2021-10-19
15894,알루미늄 복합재,2021-10-19
15895,heat sink,2021-10-19
15896,heat radiation,2021-10-19
15897,powder extrusion,2021-10-19
15898,convergence integration,2021-10-19
15899,aluminum composite materials,2021-10-19
15900,산업로봇,2021-10-19
15901,자율주행 로봇,2021-10-19
15902,사업화 개발,2021-10-19
15903,제품 인증,2021-10-19
15904,Wireless charging,2021-10-19
15905,Industrial robot,2021-10-19
15906,Autonomous mobile robot,2021-10-19
15907,Product development,2021-10-19
15908,Product certification,2021-10-19
15909,무선충전,2021-10-19
15910,합성실리카,2021-10-19
15911,왕겨,2021-10-19
15912,천연유래,2021-10-19
15913,유무기하이브리드,2021-10-19
15914,과열증기,2021-10-19
15915,탄소배출권,2021-10-19
15916,부형제,2021-10-19
15917,충진제,2021-10-19
15918,Synthetic Silcia,2021-10-19
15919,Rice Husk,2021-10-19
15920,Natural Resources,2021-10-19
15921,Organic Inorganic Hybrid,2021-10-19
15922,Super Heated Steam,2021-10-19
15923,Carbon Emmission Right,2021-10-19
15924,Carrier,2021-10-19
15925,filler,2021-10-19
15926,케이블 구동 로봇,2021-10-19
15927,의료용 로봇,2021-10-19
15928,소화기 암,2021-10-19
15929,조기 암,2021-10-19
15930,유연 로봇,2021-10-19
15931,Cable driven robot,2021-10-19
15932,Medical robot,2021-10-19
15933,Digestive cancer,2021-10-19
15934,Early stage cancer,2021-10-19
15935,Flexible robot,2021-10-19
15936,전고체 배터리,2021-10-19
15937,음극,2021-10-19
15938,양극,2021-10-19
15939,리튬,2021-10-19
15940,Solid Electrolytes,2021-10-19
15941,All Solid State Batteries,2021-10-19
15942,Anodes,2021-10-19
15943,Cathodes,2021-10-19
15944,Lithium,2021-10-19
15945,고체전해질,2021-10-19
15946,광섬유,2021-10-19
15947,재난안전,2021-10-19
15948,빅데이터,2021-10-19
15949,인공지능,2021-10-19
15950,분포형 센싱,2021-10-19
15951,Fiber Optic,2021-10-19
15952,disaster safety,2021-10-19
15953,big data,2021-10-19
15954,Artificial Intelligence,2021-10-19
15955,Distributed Sensing,2021-10-19
15956,반려견,2021-10-19
15957,신분인증,2021-10-19
15958,바이오인식,2021-10-19
15959,생체인식,2021-10-19
15960,공간인지,2021-10-19
15961,동물등록제,2021-10-19
15962,헬스케어,2021-10-19
15963,인공지능,2021-10-19
15964,Pet,2021-10-19
15965,Authentication,2021-10-19
15966,Bio Recognition,2021-10-19
15967,Recognition,2021-10-19
15968,Capture Volume,2021-10-19
15969,Pet Registration,2021-10-19
15970,Healthcare,2021-10-19
15971,Artificial Intelligence,2021-10-19
15972,전기자동차,2021-10-19
15973,실내난방,2021-10-19
15974,카본나노튜브,2021-10-19
15975,전도성 원단,2021-10-19
15976,전자파 차폐,2021-10-19
15977,Electric Vehicle,2021-10-19
15978,Interior Heating,2021-10-19
15979,Carbon Nano Tube,2021-10-19
15980,Conductive Fabric,2021-10-19
15981,Electromagnetic wave shield,2021-10-19
15982,영농형,2021-10-18
15983,유리온실,2021-10-18
15984,양면수광,2021-10-18
15985,슁글드,2021-10-18
15986,고출력,2021-10-18
15987,Farming,2021-10-18
15988,Glass Greenhouse,2021-10-18
15989,Bifacial,2021-10-18
15990,Shingled,2021-10-18
15991,High Power,2021-10-18
15992,건물부착형 태양광,2021-10-18
15993,추적식,2021-10-18
15994,인버터,2021-10-18
15995,전력변환장치,2021-10-18
15996,태양광 발전,2021-10-18
15997,Building Applied Photovoltaic,2021-10-18
15998,Tracking,2021-10-18
15999,Inverter,2021-10-18
16000,PCS,2021-10-18
16001,Solar Photovoltaic,2021-10-18
16002,AI언어모델,2021-10-18
16003,평점,2021-10-18
16004,추천 서비스,2021-10-18
16005,진정성,2021-10-18
16006,관광 웹앱,2021-10-18
16007,AI Language Model,2021-10-18
16008,Review,2021-10-18
16009,Recommendation Service,2021-10-18
16010,Authenticity,2021-10-18
16011,Tour Web App,2021-10-18
16012,Microcontact,2021-10-18
16013,Assembly,2021-10-18
16014,반도체 측정,2021-10-18
16015,마이크로콘텍트,2021-10-18
16016,어셈블리,2021-10-18
16017,Semiconductor,2021-10-18
16018,Element,2021-10-18
16019,Check out,2021-10-18
16020,Socket,2021-10-18
16021,Inspection equipment,2021-10-18
16022,Semiconductor measurement,2021-10-18
16023,반도체,2021-10-18
16024,소자,2021-10-18
16025,검사,2021-10-18
16026,소켓,2021-10-18
16027,검사장비,2021-10-18
16028,나노소재 합성,2021-10-18
16029,연속 합성,2021-10-18
16030,2차원 나노소재,2021-10-18
16031,광센서 소재,2021-10-18
16032,광대역 광감지,2021-10-18
16033,Nanomaterials synthesis,2021-10-18
16034,Continuous synthesis,2021-10-18
16035,2D nanomaterials,2021-10-18
16036,Photosensing materials,2021-10-18
16037,Broadband Photodetection,2021-10-18
16038,정밀이착륙,2021-10-18
16039,함상,2021-10-18
16040,평형 유지 스테이션,2021-10-18
16041,장기체공,2021-10-18
16042,drone,2021-10-18
16043,precision landing,2021-10-18
16044,on ship,2021-10-18
16045,Balance maintain station,2021-10-18
16046,long endurance,2021-10-18
16047,드론,2021-10-18
16048,이차전지,2021-10-18
16049,리튬이온배터리,2021-10-18
16050,카본나노튜브,2021-10-18
16051,표면처리,2021-10-18
16052,전기자동차,2021-10-18
16053,전극조성물,2021-10-18
16054,바인더,2021-10-18
16055,전도성,2021-10-18
16056,Secondary battery,2021-10-18
16057,Lithium Ion Battery,2021-10-18
16058,Carbon Nano Tube,2021-10-18
16059,Surface Treatment,2021-10-18
16060,Electric vehicle,2021-10-18
16061,Electrode Composition,2021-10-18
16062,Binder,2021-10-18
16063,cnoductive,2021-10-18
16064,헴프,2021-10-18
16065,칸나비디올,2021-10-18
16066,시너지 효과,2021-10-18
16067,병용약물,2021-10-18
16068,마이크로웨이브,2021-10-18
16069,hemp,2021-10-18
16070,cannabidiol,2021-10-18
16071,synergistic effects,2021-10-18
16072,concomitant medication,2021-10-18
16073,microwave,2021-10-18
16074,CBD,2021-10-18
16075,삽입형 적층 콘덴서,2021-10-17
16076,수동소자,2021-10-17
16077,인쇄배선 회로기판,2021-10-17
16078,유전층,2021-10-17
16079,닥터브레이드,2021-10-17
16080,마이크로그라비아코팅,2021-10-17
16081,강유전체,2021-10-17
16082,Nano Particle Deposition system,2021-10-17
16083,Embedded Capacitance material,2021-10-17
16084,Passive Element,2021-10-17
16085,나노입자 적층 시스템,2021-10-17
16086,Printed Circuit Board,2021-10-17
16087,Dielectric layer,2021-10-17
16088,Doctor Blade,2021-10-17
16089,Micro Gravure coating,2021-10-17
16090,Ferroelectrics,2021-10-17
16091,모듈 밸런서,2021-10-15
16092,배터리팩,2021-10-15
16093,셀밸런싱,2021-10-15
16094,제어계측,2021-10-15
16095,내부저항,2021-10-15
16096,Module Balancer,2021-10-15
16097,Battery pack,2021-10-15
16098,Cell Balancing,2021-10-15
16099,Instrumentation,2021-10-15
16100,Internal resistance,2021-10-15
16101,태양광모니터링,2021-10-15
16102,태양광발전 프로그램,2021-10-15
16103,발전량 예측,2021-10-15
16104,유지보수,2021-10-15
16105,RTU,2021-10-15
16106,Solar monitoring,2021-10-15
16107,solar power program,2021-10-15
16108,Power generation forecast,2021-10-15
16109,Maintenance,2021-10-15
16110,디바이스서버,2021-10-15
16111,산업안전,2021-10-15
16112,스마트건설,2021-10-15
16113,중장비안전관리,2021-10-15
16114,레이더센서,2021-10-15
16115,작업자관리,2021-10-15
16116,센서,2021-10-15
16117,안전관리,2021-10-15
16118,중장비,2021-10-15
16119,Industrial Safety,2021-10-15
16120,Smart Construction,2021-10-15
16121,Heavy Equipment Safety Management,2021-10-15
16122,Radar Sensor,2021-10-15
16123,Worker Management,2021-10-15
16124,Sensor,2021-10-15
16125,Safety Management,2021-10-15
16126,Heavy Equipment,2021-10-15
16127,스마트소변처리기,2021-10-15
16128,유니버설 소변 컵,2021-10-15
16129,모바일 앱,2021-10-15
16130,소변 분석,2021-10-15
16131,재활보조기기,2021-10-15
16132,Smart Urine Disposal Device,2021-10-15
16133,Universal Urine Cup,2021-10-15
16134,Mobile Application,2021-10-15
16135,Urine Analysis,2021-10-15
16136,Assistive Device,2021-10-15
16137,촉매,2021-10-15
16138,저온,2021-10-15
16139,질소산화물,2021-10-15
16140,제거,2021-10-15
16141,SCR,2021-10-15
16142,catalyst,2021-10-15
16143,low temperature,2021-10-15
16144,nitrogen oxide,2021-10-15
16145,removal,2021-10-15
16146,선택적 촉매 환원,2021-10-15
16147,구명조끼,2021-10-14
16148,저체온증,2021-10-14
16149,조난신호,2021-10-14
16150,인명구조,2021-10-14
16151,fuel cell,2021-10-14
16152,life jacket,2021-10-14
16153,hypothermia,2021-10-14
16154,sos,2021-10-14
16155,lifesaving,2021-10-14
16156,연료전지,2021-10-14
16157,질화붕소 나노튜브,2021-10-14
16158,배터리 관리 시스템,2021-10-14
16159,에너지효율,2021-10-14
16160,수명예측,2021-10-14
16161,EV 배터리,2021-10-14
16162,방열,2021-10-14
16163,BNNT,2021-10-14
16164,BMS,2021-10-14
16165,Energy efficiency,2021-10-14
16166,aging prediction,2021-10-14
16167,EV battery,2021-10-14
16168,cooling,2021-10-14
16169,고속 발효,2021-10-14
16170,단일물질,2021-10-14
16171,활성성분,2021-10-14
16172,미백,2021-10-14
16173,임상평가,2021-10-14
16174,High speed fermentation,2021-10-14
16175,Single compound,2021-10-14
16176,Bioactive ingredient,2021-10-14
16177,Whitening,2021-10-14
16178,clinical trial,2021-10-14
16179,가스 발전,2021-10-14
16180,일산화탄소,2021-10-14
16181,산화촉매,2021-10-14
16182,금속산화물,2021-10-14
16183,성형기술,2021-10-14
16184,Gas Power Generation,2021-10-14
16185,Carbon Monooxide,2021-10-14
16186,Oxidation Catalyst,2021-10-14
16187,Metal Oxide,2021-10-14
16188,Shaping,2021-10-14
16189,공기청정기,2021-10-14
16190,광촉매,2021-10-14
16191,필터,2021-10-14
16192,구리 광침착 수소화 이산화티타늄,2021-10-14
16193,유해물질제거,2021-10-14
16194,Air cleaner,2021-10-14
16195,Photocatalyst,2021-10-14
16196,filter,2021-10-14
16197,Cu H TiO2,2021-10-14
16198,removal of harmful substances,2021-10-14
16199,회화나무,2021-10-14
16200,건강기능식품,2021-10-14
16201,성능검증,2021-10-14
16202,시제품,2021-10-14
16203,기억력,2021-10-14
16204,Sophora japonica L,2021-10-14
16205,Health functional food,2021-10-14
16206,Performance verification,2021-10-14
16207,Prototype,2021-10-14
16208,Memory,2021-10-14
16209,모발이식,2021-10-13
16210,자동모발이식장치,2021-10-13
16211,밸런싱 ARM,2021-10-13
16212,식모기,2021-10-13
16213,수술시간 단축,2021-10-13
16214,Hair Transplantation,2021-10-13
16215,Automatic Hair Transplantation Device,2021-10-13
16216,Balancing Arm,2021-10-13
16217,Hair Transplant,2021-10-13
16218,Reduce Surgery Time,2021-10-13
16219,플랫폼,2021-10-13
16220,열화율,2021-10-13
16221,인공지능,2021-10-13
16222,사물인터넷,2021-10-13
16223,예측,2021-10-13
16224,Platform,2021-10-13
16225,degradation,2021-10-13
16226,Artificial Intelligence,2021-10-13
16227,Internet of Thing,2021-10-13
16228,Prediction,2021-10-13
16229,터널유고감지설비,2021-10-13
16230,인공지능,2021-10-13
16231,영상인식,2021-10-13
16232,딥러닝,2021-10-13
16233,고보조명,2021-10-13
16234,Tunnel incident detection facility,2021-10-13
16235,AI,2021-10-13
16236,image recognition,2021-10-13
16237,Deeplearning,2021-10-13
16238,Gobo lighting,2021-10-13
16239,탄소나노소재,2021-10-13
16240,형광이미징,2021-10-13
16241,탄소소재,2021-10-13
16242,그린테크,2021-10-13
16243,Organic waste,2021-10-13
16244,Carbon nanomaterials,2021-10-13
16245,Fluorescence Imaging,2021-10-13
16246,Carbon materials,2021-10-13
16247,Green tech,2021-10-13
16248,유기폐기물,2021-10-13
16249,UWB,2021-10-13
16250,IOT,2021-10-13
16251,객체감지,2021-10-13
16252,동작감지,2021-10-13
16253,레이더,2021-10-13
16254,UWB,2021-10-13
16255,IOT,2021-10-13
16256,Object Detection,2021-10-13
16257,Motion detection,2021-10-13
16258,Radar,2021-10-13
16259,분광기,2021-10-13
16260,애플리케이션,2021-10-13
16261,온실가스 감축,2021-10-13
16262,Precision Agriculture,2021-10-13
16263,Soil Analysis,2021-10-13
16264,Spectrometer,2021-10-13
16265,Application,2021-10-13
16266,GHGs Reduction,2021-10-13
16267,정밀농업,2021-10-13
16268,얼굴검출,2021-10-13
16269,객체검출,2021-10-13
16270,IP카메라,2021-10-13
16271,인공지능,2021-10-13
16272,facial recognition,2021-10-13
16273,face detection,2021-10-13
16274,object detection,2021-10-13
16275,IP camera,2021-10-13
16276,artificial intelligence,2021-10-13
16277,안면인식,2021-10-13
16278,항공열화상검사,2021-10-12
16279,온디바이스,2021-10-12
16280,딥러닝,2021-10-12
16281,실시간전송,2021-10-12
16282,태양광발전소,2021-10-12
16283,Aerial thermographic inspection,2021-10-12
16284,On device,2021-10-12
16285,Deep learning,2021-10-12
16286,Realtime transmission,2021-10-12
16287,Solar Power plant,2021-10-12
16288,최종당화산물,2021-10-12
16289,당독소,2021-10-12
16290,간기능,2021-10-12
16291,프로바이오틱스,2021-10-12
16292,건강기능식품,2021-10-12
16293,Glycotoxin,2021-10-12
16294,liver function,2021-10-12
16295,probiotics,2021-10-12
16296,Health Functional Food,2021-10-12
16297,직무교육,2021-10-12
16298,비대면,2021-10-12
16299,몰입형 콘텐츠,2021-10-12
16300,핸드트래킹,2021-10-12
16301,AR,2021-10-12
16302,Job training,2021-10-12
16303,Untact,2021-10-12
16304,Immersive Contents,2021-10-12
16305,Hand Tracking,2021-10-12
16306,증강현실,2021-10-12
16307,테일러 반응기,2021-10-08
16308,연속식 정제 공정,2021-10-08
16309,나노다이아몬드 순도제어,2021-10-08
16310,정제 자동화 시스템,2021-10-08
16311,정제공정 변수,2021-10-08
16312,Taylor reactor,2021-10-08
16313,Continuous system of nanodiamond purification process,2021-10-08
16314,Purity control of nanodiamond,2021-10-08
16315,Automatic system of nanodiamond purification process,2021-10-08
16316,Control parameter of nanodiamond purification process,2021-10-08
16317,경량화,2021-10-08
16318,원가절감,2021-10-08
16319,저전력,2021-10-08
16320,친환경,2021-10-08
16321,유류절약,2021-10-08
16322,lightweight,2021-10-08
16323,Cost Reduction,2021-10-08
16324,low power,2021-10-08
16325,Eco,2021-10-08
16326,oil saving,2021-10-08
16327,항균,2021-10-08
16328,탄소나노필터,2021-10-08
16329,순수제조장치,2021-10-08
16330,은 함침,2021-10-08
16331,Antiviral,2021-10-08
16332,Antibacterial,2021-10-08
16333,Carbon Nano Filter,2021-10-08
16334,Pure Water System,2021-10-08
16335,Silver Infiltration,2021-10-08
16336,항바이러스,2021-10-08
16337,수질모니터링,2021-10-08
16338,흡광검출,2021-10-08
16339,현장용 자동측정기,2021-10-08
16340,기술 고도화,2021-10-08
16341,현장 실증화,2021-10-08
16342,Water Quality Monitoring,2021-10-08
16343,Absorption Detection,2021-10-08
16344,On Site Autoanalyzer,2021-10-08
16345,Technological Advancement,2021-10-08
16346,Field Demonstration,2021-10-08
16347,배터리,2021-10-08
16348,재활용,2021-10-08
16349,피크부하관리,2021-10-08
16350,산업용전력,2021-10-08
16351,지그비알고리즘,2021-10-08
16352,Battery,2021-10-08
16353,reuse,2021-10-08
16354,Peak Load Management,2021-10-08
16355,Industrial Power,2021-10-08
16356,Zigbee Alogorithm,2021-10-08
16357,무독성,2021-10-08
16358,초음파,2021-10-08
16359,지능형,2021-10-08
16360,습도조절,2021-10-08
16361,센스네트워크,2021-10-08
16362,non toxic,2021-10-08
16363,ultrasonic,2021-10-08
16364,intelligent,2021-10-08
16365,humidity control,2021-10-08
16366,sensor network,2021-10-08
16367,투명,2021-10-08
16368,광음향,2021-10-08
16369,고속영상,2021-10-08
16370,고화질,2021-10-08
16371,인증,2021-10-08
16372,Transparent,2021-10-08
16373,Photoacoustic,2021-10-08
16374,High speed imaging,2021-10-08
16375,High resolution,2021-10-08
16376,Certification,2021-10-08
16377,지방,2021-10-08
16378,락토바실러스,2021-10-08
16379,인체적용시험,2021-10-08
16380,유산균,2021-10-08
16381,microbial,2021-10-08
16382,fat,2021-10-08
16383,Lactobacillus,2021-10-08
16384,Clinical trial,2021-10-08
16385,Probiotics,2021-10-08
16386,미생물,2021-10-08
16387,원가 절감,2021-10-08
16388,저급 순환자원,2021-10-08
16389,지반주입재,2021-10-08
16390,말뚝고정액,2021-10-08
16391,SCW,2021-10-08
16392,Grouting material,2021-10-08
16393,Cost saving,2021-10-08
16394,low grade recycled resource,2021-10-08
16395,Pile filling material,2021-10-08
16396,Soil Cement Wall,2021-10-08
16397,재활용,2021-10-07
16398,알루미늄,2021-10-07
16399,단일소재,2021-10-07
16400,고속포장,2021-10-07
16401,OTR,2021-10-07
16402,Recycling,2021-10-07
16403,Aluminum,2021-10-07
16404,Material,2021-10-07
16405,Packging,2021-10-07
16406,기체차단성,2021-10-07
16407,냉동 지방분해,2021-10-07
16408,정밀냉각제어,2021-10-07
16409,접촉식 냉각 기술,2021-10-07
16410,CryoLipolysis,2021-10-07
